section,artifact,class,text,backing_workspace,linked_registry_claims,backing_exists,label_provenance
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,INTERPRETATION,"The decisive factor is WHERE the energy sits, not HOW MANY layers are covered.",iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,OBSERVATION,This is consistent with experiment 9's exploratory finding: band 13-24 density drives the outcome.,iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,OBSERVATION,"**Placement at matched energy AND matched layer count (12 layers, band vs stride-4):**",iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,INTERPRETATION,| Contrast | SL band | SL stride-4 | SL delta |,iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,OBSERVATION,| E1_B2 vs STR4 | 0.83 | 0.93 | -0.10 |,iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,OBSERVATION,| E2_B2 vs STR4 | 0.51 | 0.89 | -0.37 |,iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,OBSERVATION,| E3_B2 vs STR4 | 0.24 | 0.81 | -0.57 |,iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,OBSERVATION,"At the same energy, same layer count, only placement differs: a contiguous 12-layer band in layers 13-24 removes far more refusal than every-4th-layer across the full depth.",iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,INTERPRETATION,"This holds for English as well but the EN gap is smaller, confirming that placement is a general property of edit efficacy, not specific to cross-language transfer.",iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,OBSERVATION,"**Cross-model contrast:** both models show index_EN = 16, index_SL = 20.",iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,INTERPRETATION,The Slovene lag is not what distinguishes these two models under this instrument.,iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,FAILED_HYPOTHESIS,"Any iteration-1 difference between their Heretic edits (GaMS3 transferred, Gemma did not) must be explained by something other than how redundantly refusal is written across depth.",iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,OBSERVATION,"[Correction, iter 4: English judge agreement within edited GaMS3 arms is 0.54, so English refusal rates in the edited cells are one end of a range rather than point estimates.",iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,INTERPRETATION,"The co-primary ""usable"" index does not resolve in either language.",iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 10: GaMS3 coverage test [ARTIFACT:art_xLy2vVlI7OEL],art_xLy2vVlI7OEL,INTERPRETATION,Two further pre-registered predictions (the operator-versus-depth finding) are unreported here; see the artifact for the full results.],iter_3/gen_art/gen_art_experiment_10,,True,OTHER_ROUND_ARTIFACT
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,INTERPRETATION,"**Goal.** Test whether replacing Heretic's English keyword refusal counter with a partial-aware score, at equal budget/seed/data/quantisation, makes the search select a kernel that closes the Slovene-English gap.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"**Setup.** A refusal classifier was distilled from existing gpt-4.1 and Qwen3-14B labels (thousands on disk from experiments 4, 5, and 8), using char/word TF-IDF and hand-crafted features on the first 100 tokens of each response.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"It was certified at kappa 0.858 [0.820, 0.888] (refused-vs-not, within edited checkpoints, 20 held-out replayed trials) against the Qwen3-14B judge.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"[Correction, iter 4: The previous draft quoted kappa 0.924, which is the in-loop value over 116 draws, not the certified within-edited-cells value.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"It also described the classifier as using ""first-64-token embeddings""; the actual features are char/word TF-IDF + hand features on the first 100 tokens (corrected_numbers_iter4.json, claim E11.classifier_certification_kappa).] The corrected Heretic run used the same seed (20260923), same 116-trial budget, same NF4 precision, and the same selection rule (lowest KL among trials with ≤ 10 refusals); ",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,FAILED_HYPOTHESIS,"**Selection outcomes.** Under the corrected scorer, the primary selection rule fired (not the fallback), selecting trial 7 with 5/100 refusals at KL 0.258.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,FAILED_HYPOTHESIS,"Under the keyword scorer on the same 116 trials, the fallback rule fired, selecting trial 96 with 69/100 keyword-refusals at KL 0.024.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,The keyword counter fails because it sees 72/100 keyword-refusals on trial 107 (which the judge rates at 10/100 actual refusals) and cannot select it.,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"Post-hoc reselection (rescoring the original 116 trials with the corrected scorer and re-applying the selection rule) selected trial 98 (classifier) or trial 64 (judge), both with ≤ 10 refusals.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"**Coverage.** The corrected trial 7 has sum_A1 (aligned coverage) = 64.0, versus trial 96's 26.0.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,INTERPRETATION,"The corrected objective bought broader coverage, as predicted by the depth-placement hypothesis.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"**Headline results (S5X, 100 verified translation pairs; source: results/s5x_headline.json):**",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,| Arm | EN refusal | SL refusal | SL-EN gap [95% CI] |,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"| A orig | 0.950 | 0.990 | +0.04 [+0.01, +0.08] |",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"| B keyword t96 | 0.150 | 0.830 | +0.68 [+0.59, +0.77] |",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"| C corrected t7 | 0.030 | 0.410 | +0.38 [+0.29, +0.47] |",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"| D reselected clf t98 | 0.050 | 0.350 | +0.30 [+0.21, +0.40] |",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"| D2 reselected judge t64 | 0.040 | 0.450 | +0.41 [+0.32, +0.51] |",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"| F dose 1.5 | 0.030 | 0.360 | +0.33 [+0.24, +0.42] |",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"| F dose 2.0 | 0.000 | 0.000 | +0.00 [+0.00, +0.00] |",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"| F dose 3.0 | 0.000 | 0.000 | +0.00 [+0.00, +0.00] |",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"**Frozen predictions.** Holm-adjusted p-values over the confirmatory family: P1 adjusted 0.411, P2 adjusted 1.0, P3 adjusted 0.0.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,- P1 (EN refusal ≤ 0.054): PASS at point estimate (0.03);,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,CI upper bound 0.085 does not exclude 0.054.,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,Holm p = 0.411.,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,FAILED_HYPOTHESIS,- P2 (S5X gap CI upper < 0.35): FAIL.,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"Gap 0.38, CI [0.29, 0.47].",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,Holm p = 1.0.,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,- P3 (FLORES dNLL ≤ +0.10): PASS. dNLL +0.003.,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,Holm p = 0.0.,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,INTERPRETATION,- P4' (output validity replacement): SUPPORTED.,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"Invalid EN 0.0, language-consistent EN 1.0, over-refusal EN 0.017 < original 0.133.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,- P5 (reselection ratio ≥ 0.5): PASS.,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,- P6 (corrected A1 > trial 96's): PASS.,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,A1 64.0 > 26.0.,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,INTERPRETATION,- **P7 falsifier (dose ladder closes gap as well):** FIRED.,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"At equal EN refusal, dose-scaling trial 96 to c=1.5 gives a gap of +0.33 [0.24, 0.42], comparable to the corrected edit's +0.38.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"The value is -0.05 (corrected minus dose at equal EN), which does not reach the 0.15 threshold.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,INTERPRETATION,"This means the gap reduction may be attributable to ""more total edit"" rather than ""better objective.""",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,INTERPRETATION,"[Correction, iter 4: The interpretation below replaces the previous version, which described the corrected objective as buying ""broader coverage, as predicted by the depth-placement hypothesis."" The artifact's own verdict (README section 4) is that dose, not objective quality, drives the gap reduction at this operating point.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"The miscalibration finding, not the corrected checkpoint, is experiment 11's primary result.]",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,FAILED_HYPOTHESIS,The corrected objective halved the gap (from +0.68 to +0.38) but did not reach the +0.35 target.,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,FAILED_HYPOTHESIS,"The P7 falsifier fired: dose-scaling the keyword edit to the same English refusal level achieved comparable gap reduction (+0.33 [0.24, 0.42] vs the corrected edit's +0.38 [0.29, 0.47]).",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,At matched divergence the dose-scaled arm is strictly better: lower gap at lower KL (0.073 vs 0.258).,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"The dose-2.0 arm closes the gap entirely (0.00 [0.00, 0.00]) at KL cost below the corrected edit's.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,INTERPRETATION,"The corrected objective selected a trial that happened to apply more total edit energy, and the gap reduction followed from the energy, not from the objective's partial-awareness.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,The primary finding from experiment 11 is the miscalibration of Heretic's keyword refusal counter.,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,"Across all 11,600 in-loop generations, the keyword counter systematically overcounted refusal on edited outputs: on trial 96 (keyword-selected) the keyword count was 69/100 while the judge rated it at 15/100.",iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 11: Corrected objective [ARTIFACT:art_0XmNBGkzsJc_],art_0XmNBGkzsJc_,OBSERVATION,The keyword counter never entered the low-refusal region (floor = 72 keyword refusals across all candidates) where candidates differ from each other by judged standards (source: results/miscalibration_table.csv).,iter_3/gen_art/gen_art_experiment_11,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 12: Predictive test across models and languages [ARTIFACT:art_kfCCWf7,art_kfCCWf7o8eJ9,INTERPRETATION,"**Goal.** Test whether the depth-redundancy index, measured on development data, predicts out of sample how much of an English-derived weight edit transfers to each unmonitored language across multiple model families.",iter_3/gen_art/gen_art_experiment_12,,True,OTHER_ROUND_ARTIFACT
Experiment 12: Predictive test across models and languages [ARTIFACT:art_kfCCWf7,art_kfCCWf7o8eJ9,INTERPRETATION,"**Setup.** Three models: google/gemma-3-12b-it (anchor), Qwen/Qwen3-8B (qwen3), mistralai/Mistral-7B-Instruct-v0.3 (mistral).",iter_3/gen_art/gen_art_experiment_12,,True,OTHER_ROUND_ARTIFACT
Experiment 12: Predictive test across models and languages [ARTIFACT:art_kfCCWf7,art_kfCCWf7o8eJ9,INTERPRETATION,"Four languages: English, Slovene, German, Lithuanian.",iter_3/gen_art/gen_art_experiment_12,,True,OTHER_ROUND_ARTIFACT
Experiment 12: Predictive test across models and languages [ARTIFACT:art_kfCCWf7,art_kfCCWf7o8eJ9,INTERPRETATION,Per-layer d_EN(h) directions extracted by diff-in-means on DEV items.,iter_3/gen_art/gen_art_experiment_12,,True,OTHER_ROUND_ARTIFACT
Experiment 12: Predictive test across models and languages [ARTIFACT:art_kfCCWf7,art_kfCCWf7o8eJ9,OBSERVATION,"DEV index measured at cumulative prefixes (10%, 25%, 50%, 75%, 100% of depth).",iter_3/gen_art/gen_art_experiment_12,,True,OTHER_ROUND_ARTIFACT
Experiment 12: Predictive test across models and languages [ARTIFACT:art_kfCCWf7,art_kfCCWf7o8eJ9,OBSERVATION,Eligibility gate: no-op refusal ≥ 0.60 AND INVALID ≤ 0.20.,iter_3/gen_art/gen_art_experiment_12,,True,OTHER_ROUND_ARTIFACT
Experiment 12: Predictive test across models and languages [ARTIFACT:art_kfCCWf7,art_kfCCWf7o8eJ9,INTERPRETATION,**DEV indices (source: results/dev_indices.json):**,iter_3/gen_art/gen_art_experiment_12,,True,OTHER_ROUND_ARTIFACT
Experiment 12: Predictive test across models and languages [ARTIFACT:art_kfCCWf7,art_kfCCWf7o8eJ9,INTERPRETATION,| Model | EN | SL | DE | LT |,iter_3/gen_art/gen_art_experiment_12,,True,OTHER_ROUND_ARTIFACT
Experiment 12: Predictive test across models and languages [ARTIFACT:art_kfCCWf7,art_kfCCWf7o8eJ9,OBSERVATION,| gemma | 0.5 | 0.75 | 0.5 | 0.75 |,iter_3/gen_art/gen_art_experiment_12,,True,OTHER_ROUND_ARTIFACT
